time,temperature,ka*,kb*,ka/b
16:15:59,64.66000000000003,-4.0,2.0,13.897565245804824
16:15:59,0.0,0.0,0.0,10.177989764482362
16:15:59,0.0,0.0,0.0,6.658922024665058
16:15:59,0.0,0.0,0.0,3.6278943484232564
16:15:59,0.0,0.0,0.0,1.2768996711693748
16:15:59,0.0,0.0,0.0,-0.3056839677499974
16:15:59,0.0,0.0,0.0,-1.0968500781964285
16:15:59,0.0,0.0,0.0,-1.0968500781965058
16:15:59,0.0,0.0,0.0,-0.3056839677502038
16:15:59,0.0,0.0,0.0,1.2768996711691214
16:15:59,0.0,0.0,0.0,3.62789434842309
16:15:59,0.0,0.0,0.0,6.658922024665152
16:15:59,0.0,0.0,0.0,10.17798976448288
16:15:59,0.0,0.0,0.0,13.897565245805849
16:16:01,64.56,-9.0,3.0,13.897565245804824
16:16:01,0.0,0.0,0.0,10.177989764482362
16:16:01,0.0,0.0,0.0,6.658922024665058
16:16:01,0.0,0.0,0.0,3.6278943484232564
16:16:01,0.0,0.0,0.0,1.2768996711693748
16:16:01,0.0,0.0,0.0,-0.3056839677499974
16:16:01,0.0,0.0,0.0,-1.0968500781964285
16:16:01,0.0,0.0,0.0,-1.0968500781965058
16:16:01,0.0,0.0,0.0,-0.3056839677502038
16:16:01,0.0,0.0,0.0,1.2768996711691214
16:16:01,0.0,0.0,0.0,3.62789434842309
16:16:01,0.0,0.0,0.0,6.658922024665152
16:16:01,0.0,0.0,0.0,10.17798976448288
16:16:01,0.0,0.0,0.0,13.897565245805849
16:16:02,69.87,-16.0,2.0,4.590132111238574
16:16:02,0.0,0.0,0.0,7.671848010765217
16:16:02,0.0,0.0,0.0,8.639817239078285
16:16:02,0.0,0.0,0.0,8.125540966422925
16:16:02,0.0,0.0,0.0,6.58057555331602
16:16:02,0.0,0.0,0.0,4.436701756314011
16:16:02,0.0,0.0,0.0,2.204557579741182
16:16:02,0.0,0.0,0.0,0.46112867317368766
16:16:02,0.0,0.0,0.0,-0.21840348557447836
16:16:02,0.0,0.0,0.0,0.7163667173072565
16:16:02,0.0,0.0,0.0,3.7820215968526756
16:16:02,0.0,0.0,0.0,9.174972902546957
16:16:02,0.0,0.0,0.0,16.02936693336721
16:16:04,70.69999999999999,-25.0,2.0,22.3025102089682
16:16:04,0.0,0.0,0.0,18.30127029988958
16:16:04,0.0,0.0,0.0,14.066288128923981
16:16:04,0.0,0.0,0.0,10.168608523697884
16:16:04,0.0,0.0,0.0,7.142192480874969
16:16:04,0.0,0.0,0.0,5.2770569576863355
16:16:04,0.0,0.0,0.0,4.62587941586591
16:16:04,0.0,0.0,0.0,5.107340788564729
16:16:04,0.0,0.0,0.0,6.570717404090414
16:16:04,0.0,0.0,0.0,8.805306402893617
16:16:04,0.0,0.0,0.0,11.539012104140609
16:16:04,0.0,0.0,0.0,14.4686337211325
16:16:05,72.13,-33.0,2.0,21.490301455966158
16:16:05,0.0,0.0,0.0,21.085615377764817
16:16:05,0.0,0.0,0.0,19.232837380048803
16:16:05,0.0,0.0,0.0,16.000276196616735
16:16:05,0.0,0.0,0.0,11.610607696843598
16:16:05,0.0,0.0,0.0,6.976087890925268
16:16:05,0.0,0.0,0.0,3.7260481183944023
16:16:05,0.0,0.0,0.0,3.4977814261445186
16:16:05,0.0,0.0,0.0,7.458036793032045
16:16:05,0.0,0.0,0.0,15.253150350557833
16:16:05,0.0,0.0,0.0,23.45967479163667
16:16:07,75.87,-41.0,3.0,-6.713143189976209
16:16:07,0.0,0.0,0.0,11.955302213179767
16:16:07,0.0,0.0,0.0,19.13198764998127
16:16:07,0.0,0.0,0.0,21.08328925233526
16:16:07,0.0,0.0,0.0,20.570383664995344
16:16:07,0.0,0.0,0.0,18.267197050169138
