x_model,y_model,angle_model,k1_model,k2_model,v1,v2,u0,v0,r0,x,y,angle,k1,k2,s1,s2,time
0.25708831168442775,0.22376479766861784,-0.10000811538777601,29.0,-12.749999999999996,-0.03836709285830422,0.016158231443258245,0.0,0.0,0.0,0.26,0.23,-0.4000000059604645,27.0,-16.0,0,1,22:50:35
0.2561213464103888,0.2231513220432478,-0.17503695136239053,27.0,-10.5,-0.04358963853898759,0.016369306910665342,0.0,0.0,0.0,0.26,0.23,-0.4000000059604645,27.0,-16.0,0,1,22:50:35
0.2560408003124466,0.22334809343446896,-0.1750305312423276,28.0,-12.750000000000004,-0.043158872316428266,0.017142625263277096,0.0,0.0,0.0,0.26,0.23,-0.4000000059604645,28.0,-16.0,0,1,22:50:35
0.2561213464103888,0.2231513220432478,-0.17503695136239053,28.0,-10.5,-0.04358963853898759,0.016369306910665342,0.0,0.0,0.0,0.26,0.23,-0.4000000059604645,28.0,-17.0,0,1,22:50:36
0.2561806440142285,0.22301925711181078,-0.17504142434853417,28.0,-9.0,-0.043879164318441195,0.01582558540928075,0.0,0.0,0.0,0.26,0.23,-0.4000000059604645,30.0,-14.0,0,1,22:50:36
0.2561213464103888,0.2231513220432478,-0.17503695136239053,30.0,-10.5,-0.04358963853898759,0.016369306910665342,0.0,0.0,0.0,0.26,0.23,-0.4000000059604645,28.0,-12.0,0,1,22:50:36
0.2562445311948165,0.2228866141941025,-0.1750460562535169,28.0,-7.500000000000001,-0.044170581928912225,0.01525860173444352,0.0,0.0,0.0,0.26,0.23,-0.4000000059604645,28.0,-11.0,0,1,22:50:36
0.2562782247277547,0.22282011197871024,-0.17504843305685278,27.0,-6.75,-0.04431700371688088,0.014966188811014886,0.0,0.0,0.0,0.26,0.23,-0.4000000059604645,28.0,-12.0,0,1,22:50:36
0.2562782247277547,0.22282011197871024,-0.17504843305685278,28.0,-6.75,-0.04431700371688088,0.014966188811014886,0.0,0.0,0.0,0.26,0.23,-0.4000000059604645,28.0,-9.0,0,1,22:50:36
0.25727482460178047,0.22343054388680933,-0.10002056693863257,29.0,-8.25,-0.03913659149272109,0.014509543943393323,0.0,0.0,0.0,0.26,0.23,-0.30000001192092896,29.0,-10.0,0,1,22:50:36
0.2562782247277547,0.22282011197871024,-0.17504843305685278,28.0,-6.75,-0.04431700371688088,0.014966188811014886,0.0,0.0,0.0,0.26,0.23,-0.4000000059604645,28.0,-10.0,0,1,22:50:36
0.25634916850512507,0.22268682043903418,-0.1750533109241897,28.0,-5.249999999999999,-0.044611280371538886,0.01436311714771393,0.0,0.0,0.0,0.26,0.23,-0.4000000059604645,28.0,-7.0,0,1,22:50:36
0.25738195374878814,0.2232630740381973,-0.10002734005785516,29.0,-6.0000000000000036,-0.03952700082274186,0.013605686134397197,0.0,0.0,0.0,0.26,0.23,-0.30000001192092896,28.0,-11.0,0,1,22:50:36
0.2574586732268821,0.2231515560437936,-0.10003206744266913,27.0,-4.499999999999998,-0.039789392755238774,0.012972189918276303,0.0,0.0,0.0,0.25,0.23,-0.30000001192092896,27.0,-7.0,0,1,22:50:36
0.24742019345638436,0.22320838679365648,-0.1000618972373625,28.0,-5.249999999999999,-0.039651595190883446,0.013290704209693851,0.0,0.0,0.0,0.25,0.23,-0.30000001192092896,28.0,-6.0,0,1,22:50:36
0.24749903908778267,0.22309695784460615,-0.10006572645080355,29.0,-3.7499999999999982,-0.039914993366024325,0.012644552717781248,0.0,0.0,0.0,0.25,0.23,-0.30000001192092896,28.0,-7.0,0,1,22:50:36
0.24749903908778267,0.22309695784460615,-0.10006572645080355,28.0,-3.7499999999999982,-0.039914993366024325,0.012644552717781248,0.0,0.0,0.0,0.25,0.23,-0.30000001192092896,28.0,-7.0,0,1,22:50:36
0.24745907646457785,0.22315264270088536,-0.10006379677949062,28.0,-4.499999999999998,-0.03978307928810809,0.012970817775049649,0.0,0.0,0.0,0.25,0.23,-0.30000001192092896,29.0,-7.0,0,1,22:50:36
0.24754008956551604,0.22304134733597444,-0.1000676866752565,28.0,-2.999999999999999,-0.04004733872543426,0.01231182386123443,0.0,0.0,0.0,0.25,0.23,-0.30000001192092896,29.0,-4.0,0,1,22:50:37
0.24758223600148646,0.22298582652451007,-0.10006967788308149,28.0,-2.25,-0.04018011666914372,0.011972545042425686,0.0,0.0,0.0,0.24,0.23,-0.30000001192092896,28.0,-4.0,0,1,22:50:37
0.23762583851666216,0.22293145946914597,-0.10010135131722817,29.0,-1.4999999999999991,-0.040307349745400435,0.011625302816781445,0.0,0.0,0.0,0.24,0.23,-0.30000001192092896,28.0,-3.0,0,1,22:50:37
0.23855022940896564,0.22363754721620538,-0.025061568901929954,28.0,-1.4999999999999991,-0.035274396661846695,0.010508828453045974,0.0,0.0,0.0,0.24,0.23,-0.30000001192092896,28.0,-2.0,0,1,22:50:37
0.23855022940896564,0.22363754721620538,-0.025061568901929954,28.0,-1.4999999999999991,-0.035274396661846695,0.010508828453045974,0.0,0.0,0.0,0.24,0.23,-0.20000000298023224,29.0,-3.0,0,1,22:50:37
0.23855022940896564,0.22363754721620538,-0.025061568901929954,29.0,-1.4999999999999991,-0.035274396661846695,0.010508828453045974,0.0,0.0,0.0,0.24,0.23,-0.20000000298023224,29.0,-3.0,0,1,22:50:37
0.23859367847333948,0.22359326146889053,-0.025062826766955593,29.0,-0.7500000000000027,-0.03539144780032877,0.010146748995254147,0.0,0.0,0.0,0.24,0.23,-0.20000000298023224,29.0,-2.0,0,1,22:50:37
0.23859367847333948,0.22359326146889053,-0.025062826766955593,29.0,-0.7500000000000027,-0.03539144780032877,0.010146748995254147,0.0,0.0,0.0,0.24,0.23,-0.20000000298023224,28.0,-1.0,0,1,22:50:37
0.23859367847333948,0.22359326146889053,-0.025062826766955593,29.0,-0.7500000000000027,-0.03539144780032877,0.010146748995254147,0.0,0.0,0.0,0.24,0.23,-0.20000000298023224,29.0,-2.0,0,1,22:50:37
0.23859367847333948,0.22359326146889053,-0.025062826766955593,29.0,-0.7500000000000027,-0.03539144780032877,0.010146748995254147,0.0,0.0,0.0,0.24,0.23,-0.20000000298023224,28.0,-2.0,0,1,22:50:37
0.2286382416638582,0.22354990901826116,-0.02508353925655779,29.0,0.0,-0.03550493840454165,0.009776891818525637,0.0,0.0,0.0,0.23,0.23,-0.20000000298023224,29.0,-2.0,0,1,22:50:37
0.2286382416638582,0.22354990901826116,-0.02508353925655779,29.0,0.0,-0.03550493840454165,0.009776891818525637,0.0,0.0,0.0,0.23,0.23,-0.20000000298023224,28.0,-1.0,0,1,22:50:37
0.2286382416638582,0.22354990901826116,-0.02508353925655779,29.0,0.0,-0.03550493840454165,0.009776891818525637,0.0,0.0,0.0,0.23,0.23,-0.20000000298023224,30.0,-2.0,0,1,22:50:37
0.2285938398106818,0.22359399646878053,-0.02508289607439701,29.0,-0.7500000000000027,-0.03538738758933145,0.01014584368369763,0.0,0.0,0.0,0.23,0.23,-0.10000000149011612,29.0,-1.0,0,1,22:50:37
0.22868361158445366,0.22350605216907832,-0.025084188269466956,28.0,0.75,-0.03562287851538615,0.009400956567596434,0.0,0.0,0.0,0.23,0.23,-0.10000000149011612,28.0,-1.0,0,1,22:50:37
0.22939040836617863,0.22438110272440087,0.049964169649206774,30.0,4.440892098500626e-16,-0.030440065765342538,0.00864177233538047,0.0,0.0,0.0,0.23,0.23,-0.20000000298023224,29.0,-0.0,0,1,22:50:38
0.2325,0.225,0.04999999888241291,29.0,1.0,0.0,-6.938893903907235e-19,0.005973355006941302,-0.009450874560645134,0.30000000074505806,0.23,0.23,-0.10000000149011612,28.0,0.0,0,0,22:55:38
0.2325,0.225,0.04999999888241291,29.0,0.0,0.0,-6.938893903907235e-19,0.005973355006941302,-0.009450874560645134,0.30000000074505806,0.23,0.23,-0.10000000149011612,29.0,0.0,0,0,22:55:38
0.2325,0.225,0.04999999888241291,28.0,0.0,0.0,-6.938893903907235e-19,0.005973355006941302,-0.009450874560645134,0.30000000074505806,0.23,0.23,-0.10000000149011612,29.0,-1.0,0,0,22:55:38
0.2325,0.225,0.04999999888241291,29.0,-1.0,0.0,-6.938893903907235e-19,0.005973355006941302,-0.009450874560645134,0.30000000074505806,0.23,0.23,-0.10000000149011612,29.0,1.0,0,0,22:55:38
0.2325,0.225,0.04999999888241291,29.0,0.0,0.0,-6.938893903907235e-19,0.005973355006941302,-0.009450874560645134,0.30000000074505806,0.23,0.23,-0.10000000149011612,29.0,-1.0,0,0,22:55:38
0.2325,0.225,0.125,30.0,-2.0,0.0,0.0,0.0049999999999999906,-0.010000000000000009,0.25,0.22,0.23,-0.10000000149011612,28.0,0.0,0,0,22:55:38
0.225,0.225,0.125,29.0,-1.0,0.0,0.0,0.009999999999999995,-0.010000000000000009,0.25,0.22,0.23,-0.0,29.0,1.0,0,0,22:55:38
0.225,0.225,0.125,30.0,0.0,0.0,0.0,0.009999999999999995,-0.010000000000000009,0.25,0.22,0.23,-0.0,29.0,-1.0,0,0,22:55:38
0.225,0.225,0.125,29.0,1.0,0.0,0.0,0.009999999999999995,-0.010000000000000009,0.25,0.22,0.23,0.0,31.0,-1.0,0,0,22:55:38
0.225,0.225,0.125,30.0,-2.0,0.0,0.0,0.009999999999999995,-0.010000000000000009,0.25,0.22,0.23,0.0,31.0,-2.0,0,0,22:55:38
0.225,0.225,0.125,31.0,-2.0,0.0,0.0,0.009999999999999995,-0.010000000000000009,0.25,0.22,0.23,-0.0,29.0,-0.0,0,0,22:55:38
