,time stamp,LU1 x,LU1 y,LU1 th,LU2 x,LU2 y,LU2 th
106,21:53:08,241,74,69.9417,321,300,73.06835
107,21:53:08,241,75,69.72889,321,300,71.75155
108,21:53:08,239,75,64.50444,321,300,71.75155
109,21:53:08,239,75,67.7677,321,300,70.6911
110,21:53:08,239,76,69.021194,321,300,71.75155
111,21:53:08,237,76,67.56764,321,300,73.713394
112,21:53:08,237,76,67.79984,321,300,73.713394
113,21:53:08,235,77,67.01145,321,300,70.24907
114,21:53:08,235,77,66.96057,321,300,71.33851
115,21:53:08,234,78,63.611694,321,300,70.74806
116,21:53:08,233,78,66.68391,0,0,0.0
117,21:53:08,233,78,65.2746,321,301,70.17199
118,21:53:08,231,79,65.731,320,300,70.0733
119,21:53:08,231,80,62.588543,0,0,0.0
120,21:53:09,229,80,64.88849,320,301,71.24078
121,21:53:09,229,80,66.515274,320,301,69.08377
122,21:53:09,228,80,64.54891,320,302,70.000206
123,21:53:09,227,81,63.512955,320,303,71.59088
124,21:53:09,226,81,63.573956,320,303,71.664665
125,21:53:09,226,82,63.072155,320,302,69.64289
126,21:53:09,224,82,62.366833,320,303,71.21467
127,21:53:09,223,83,69.91783,320,303,69.64876
128,21:53:09,222,83,63.494057,320,302,69.534004
129,21:53:09,222,84,61.000683,320,302,69.00501
130,21:53:09,221,84,59.69314,320,303,69.50443
131,21:53:09,220,85,61.14458,320,304,69.20649
132,21:53:09,219,85,59.638107,320,303,69.571045
133,21:53:09,219,86,58.307575,320,304,68.82091
134,21:53:09,218,85,59.501167,320,303,67.88055
135,21:53:09,217,86,59.03667,320,303,69.571045
136,21:53:09,216,86,58.50888,320,303,69.61231
137,21:53:09,216,87,58.91877,320,304,68.27184
138,21:53:09,215,88,56.3788,320,304,67.29089
139,21:53:10,214,88,58.85085,320,304,65.11977
140,21:53:10,214,89,59.432545,320,304,67.29089
141,21:53:10,213,89,60.4843,320,304,66.790596
142,21:53:10,213,89,57.092968,320,304,67.04949
143,21:53:10,211,90,58.35854,320,304,67.19936
144,21:53:10,210,91,60.511585,320,306,66.91345
145,21:53:10,209,91,61.478638,320,304,64.98505
146,21:53:10,209,92,61.467026,320,304,64.4045
147,21:53:10,208,92,59.01427,320,304,64.98505
148,21:53:10,207,92,59.3847,320,304,65.515335
149,21:53:10,206,93,56.409138,321,305,66.609924
150,21:53:10,205,93,57.22917,320,304,64.4045
151,21:53:10,205,94,60.564804,320,307,65.357
152,21:53:10,203,95,61.865086,321,305,62.665028
153,21:53:10,203,95,59.81423,321,305,62.665028
154,21:53:10,203,95,60.250233,321,305,63.193172
155,21:53:10,202,96,56.393726,321,305,61.15238
156,21:53:10,202,96,60.602615,321,305,62.665028
157,21:53:10,201,97,61.521717,321,306,61.09609
158,21:53:10,200,98,61.529808,321,306,61.576035
159,21:53:10,199,98,60.644268,321,306,61.576035
160,21:53:11,199,98,56.69695,321,306,61.54899
161,21:53:11,198,99,59.64651,321,306,60.320904
162,21:53:11,197,99,56.16152,320,307,62.621326
163,21:53:11,196,100,65.99036,321,306,60.320904
164,21:53:11,0,0,0.0,321,306,60.320904
165,21:53:11,0,0,0.0,321,306,60.320904
166,21:53:11,194,102,61.048225,321,306,60.241062
167,21:53:11,195,100,67.2174,321,306,60.241062
168,21:53:11,193,102,58.414814,0,0,0.0
169,21:53:11,0,0,0.0,321,306,58.076893
170,21:53:11,192,103,66.74211,322,305,60.56907
171,21:53:11,192,102,59.184464,321,307,60.205944
172,21:53:11,191,103,56.056007,321,307,60.205944
173,21:53:11,190,103,59.761044,321,307,58.77726
174,21:53:11,188,105,56.0671,321,307,57.233192
175,21:53:11,188,105,56.85346,321,307,58.77726
176,21:53:11,188,106,53.695248,321,307,57.510757
177,21:53:11,187,106,54.632633,321,309,57.396423
178,21:53:11,0,0,0.0,321,307,57.806812
179,21:53:11,186,107,54.70594,321,307,57.806812
180,21:53:11,185,108,64.316895,321,307,56.410336
181,21:53:12,184,109,53.704113,321,309,56.050175
182,21:53:12,182,109,56.649372,322,307,54.423935
183,21:53:12,182,109,56.649372,322,307,54.440826
184,21:53:12,182,108,57.665493,321,307,55.67259
185,21:53:12,181,110,57.338554,322,307,54.2488
186,21:53:12,180,110,55.669254,322,307,55.03665
187,21:53:12,180,111,61.331234,322,307,55.03665
188,21:53:12,180,111,54.227642,322,307,55.03665
189,21:53:12,179,113,56.00929,322,308,56.00142
190,21:53:12,178,112,54.016636,322,307,54.806644
191,21:53:12,177,113,53.873028,322,308,54.16524
192,21:53:12,177,114,54.454754,322,308,54.937885
193,21:53:12,176,114,54.533634,322,308,53.921925
194,21:53:12,176,117,55.320812,322,308,54.937885
195,21:53:12,175,114,54.05619,322,308,54.937885
196,21:53:12,174,116,49.68613,322,308,54.71683
197,21:53:12,173,116,52.833286,322,308,53.661163
198,21:53:12,173,116,63.66559,322,308,52.421562
199,21:53:12,172,117,53.048763,322,308,53.28104
200,21:53:12,172,117,52.564392,322,308,53.113354
201,21:53:12,171,115,53.366608,322,308,53.463173
202,21:53:12,171,118,51.817867,322,308,53.28104
203,21:53:13,170,118,50.14495,322,308,53.28104
204,21:53:13,169,119,51.294247,322,308,52.745426
205,21:53:13,169,119,48.113495,322,308,52.49785
206,21:53:13,168,119,51.414936,322,309,53.75685
207,21:53:13,168,120,47.109356,322,309,53.369595
208,21:53:13,167,120,48.236916,322,308,52.16124
209,21:53:13,166,122,46.056427,322,308,51.738564
210,21:53:13,166,122,48.973545,322,308,51.873615
211,21:53:13,165,123,47.493805,322,309,53.710567
212,21:53:13,165,123,51.74912,322,307,52.773308
213,21:53:13,164,124,46.906845,322,309,52.400085
214,21:53:13,164,124,46.37756,322,309,52.23393
215,21:53:13,163,125,45.522404,322,309,51.15807
216,21:53:13,162,126,58.908695,321,309,51.172253
217,21:53:13,161,127,47.653057,321,309,51.172253
218,21:53:13,0,0,0.0,321,309,50.992683
219,21:53:13,160,128,47.059723,321,310,50.616436
220,21:53:13,159,128,58.279194,321,309,50.660824
221,21:53:13,159,128,46.387577,321,309,50.772743
222,21:53:13,158,129,42.51572,322,310,51.80068
223,21:53:13,158,129,42.97325,322,310,52.388966
224,21:53:14,157,130,45.834297,322,312,50.94868
225,21:53:14,157,131,55.317684,322,310,49.96455
226,21:53:14,157,131,46.53423,322,312,50.310753
227,21:53:14,156,131,46.04223,322,310,49.928867
228,21:53:14,156,132,45.06933,322,310,49.928867
229,21:53:14,155,132,43.144062,322,311,51.19781
230,21:53:14,154,134,45.26378,322,311,48.044296
231,21:53:14,154,135,55.03583,322,311,49.926758
232,21:53:14,153,135,46.802418,322,311,51.287483
233,21:53:14,153,135,43.707657,322,311,49.926758
234,21:53:14,152,136,43.470455,322,311,49.926758
235,21:53:14,151,136,42.069008,322,312,51.32612
236,21:53:14,151,137,45.724144,321,311,48.582077
237,21:53:14,151,137,45.359074,322,314,49.851475
238,21:53:14,150,138,46.14968,322,312,49.780636
239,21:53:14,149,139,45.427643,322,312,48.562298
240,21:53:14,149,140,42.05872,322,312,48.562298
241,21:53:14,148,140,44.285473,322,312,48.562298
242,21:53:14,148,140,41.87032,322,312,48.562298
243,21:53:14,146,141,41.99552,322,312,48.562298
244,21:53:14,146,142,55.364197,322,312,47.332333
245,21:53:14,0,0,0.0,322,314,45.633774
246,21:53:15,145,143,42.18498,322,312,47.332333
247,21:53:15,144,144,36.533092,322,312,47.332333
248,21:53:15,143,145,36.316696,321,312,45.977745
249,21:53:15,143,145,41.228065,322,314,45.633774
250,21:53:15,142,145,43.432106,322,315,46.866817
251,21:53:15,141,146,43.444656,321,312,45.977745
252,21:53:15,141,147,49.801033,321,313,44.674324
253,21:53:15,140,147,42.068604,321,315,44.682934
254,21:53:15,140,148,42.086693,321,313,44.7606
255,21:53:15,140,148,36.461506,322,313,47.195904
256,21:53:15,139,149,35.82249,322,313,43.64566
257,21:53:15,140,149,39.416393,322,315,44.668835
258,21:53:15,139,150,40.107304,322,315,45.248188
259,21:53:15,138,151,40.710354,323,313,42.18623
260,21:53:15,138,151,37.939793,323,313,42.137535
261,21:53:15,138,152,39.174725,323,313,42.137535
262,21:53:15,138,153,34.028706,323,314,43.485302
263,21:53:15,138,153,38.68536,323,314,43.47211
264,21:53:15,138,154,41.5655,324,314,42.126976
265,21:53:15,137,154,36.828033,324,314,41.7648
266,21:53:15,137,155,35.409298,324,315,44.072384
267,21:53:16,137,156,38.102093,324,315,43.81
268,21:53:16,136,157,33.022854,324,315,45.118294
269,21:53:16,136,157,34.18039,324,315,44.905983
270,21:53:16,135,158,36.500233,324,315,43.4257
271,21:53:16,135,158,31.199442,324,315,44.905983
272,21:53:16,135,159,30.607962,324,315,42.426014
273,21:53:16,134,159,34.30457,325,315,43.631023
274,21:53:16,135,160,30.30313,325,315,42.00253
275,21:53:16,134,161,40.78394,326,315,42.03918
276,21:53:16,134,161,30.593058,326,315,42.315365
277,21:53:16,133,162,31.183136,326,315,42.123817
278,21:53:16,133,162,28.75509,326,315,41.844753
279,21:53:16,133,163,33.76466,326,315,41.932285
280,21:53:16,133,164,30.010023,326,316,42.230602
281,21:53:16,132,164,31.802382,0,0,0.0
282,21:53:16,132,166,41.149254,326,317,42.72026
283,21:53:16,131,167,31.81944,0,0,0.0
284,21:53:16,132,167,32.05925,0,0,0.0
285,21:53:16,131,168,31.005602,326,317,43.003094
286,21:53:16,131,169,33.687542,326,317,43.11628
287,21:53:16,131,170,33.564972,0,0,0.0
288,21:53:16,130,171,32.77662,328,317,40.041878
289,21:53:17,130,171,26.293522,328,317,39.36309
290,21:53:17,129,173,27.642904,328,317,38.188652
291,21:53:17,128,173,26.266623,328,318,39.53222
292,21:53:17,128,174,30.877775,328,317,38.22275
293,21:53:17,127,174,26.261652,328,317,38.188652
294,21:53:17,127,176,29.617165,328,317,38.538387
295,21:53:17,127,175,30.02178,328,318,41.13829
296,21:53:17,127,176,27.786533,328,318,40.422707
297,21:53:17,127,176,29.75927,328,318,41.201576
298,21:53:17,127,177,19.980816,328,318,40.19042
299,21:53:17,127,177,23.910566,329,317,40.048416
300,21:53:17,127,177,34.166897,329,318,40.053905
301,21:53:17,126,178,40.69848,329,318,40.053905
302,21:53:17,126,179,27.87229,329,318,38.16811
303,21:53:17,125,181,28.355446,329,319,40.926903
304,21:53:17,125,181,30.359234,330,319,36.85554
305,21:53:17,125,181,24.546108,330,321,39.657356
306,21:53:17,124,182,23.999,330,319,36.85554
307,21:53:17,124,183,28.022882,330,319,36.852016
308,21:53:17,124,183,25.020706,331,319,36.848022
309,21:53:17,123,185,27.152382,331,319,36.848022
310,21:53:17,123,186,26.865242,331,319,36.848022
311,21:53:18,123,187,28.728325,331,320,36.935722
312,21:53:18,122,186,23.441751,331,319,36.839333
313,21:53:18,122,187,24.131985,330,320,35.568707
314,21:53:18,122,188,27.34294,331,318,37.329994
315,21:53:18,122,189,23.864569,331,321,35.44527
316,21:53:18,121,191,26.266409,332,319,34.880863
317,21:53:18,121,193,27.944695,332,319,34.880863
318,21:53:18,121,191,27.21151,332,321,36.686966
319,21:53:18,120,192,22.790558,332,321,34.327564
320,21:53:18,120,194,27.477163,332,321,34.20499
321,21:53:18,120,195,25.733322,332,321,34.3833
322,21:53:18,119,195,25.975275,332,321,33.01986
323,21:53:18,119,197,25.771177,332,322,32.990086
324,21:53:18,118,197,27.80175,332,322,33.154167
325,21:53:18,118,198,25.79023,332,322,32.98124
326,21:53:18,118,199,25.883919,333,322,36.65024
327,21:53:18,117,199,24.241642,333,322,36.65024
328,21:53:18,117,201,24.369417,333,322,34.321785
329,21:53:18,116,201,25.675234,333,323,31.505589
330,21:53:19,116,202,24.11172,333,323,33.070175
331,21:53:19,116,203,22.846174,333,323,33.070175
332,21:53:19,116,203,21.730394,333,323,33.03949
333,21:53:19,115,205,20.282377,333,324,35.0213
334,21:53:19,115,206,23.654877,334,324,31.728086
335,21:53:19,115,207,22.827108,334,324,31.451874
336,21:53:19,114,207,24.308119,334,324,31.811102
337,21:53:19,114,208,22.86403,334,324,30.617512
338,21:53:19,114,209,24.684732,334,325,35.49361
339,21:53:19,113,209,24.324978,334,325,30.349133
340,21:53:19,113,210,24.3922,334,325,28.901274
341,21:53:19,113,212,22.614048,334,325,31.560966
342,21:53:19,112,212,24.80841,334,325,30.460094
343,21:53:19,112,213,24.584,335,325,29.300034
344,21:53:19,112,215,24.461973,335,326,33.951424
345,21:53:19,112,215,23.266659,334,326,29.194761
346,21:53:19,111,215,22.412697,334,326,33.85059
347,21:53:19,111,215,17.29843,335,326,29.440393
348,21:53:19,111,216,22.553171,335,326,29.213442
349,21:53:19,110,218,18.615055,334,327,31.946299
350,21:53:19,110,220,23.204515,334,327,27.57808
351,21:53:20,110,219,21.41538,334,327,27.637865
352,21:53:20,110,220,19.990444,335,327,31.12298
353,21:53:20,109,220,20.73662,335,327,29.463413
354,21:53:20,109,221,21.690723,335,327,28.201187
355,21:53:20,109,223,21.366093,335,328,26.835756
356,21:53:20,108,224,22.111874,335,327,25.615046
357,21:53:20,108,224,21.21705,335,327,26.74075
358,21:53:20,108,224,17.24831,336,327,26.835136
359,21:53:20,108,226,20.179178,335,327,25.615046
360,21:53:20,107,227,21.527458,336,328,26.6319
361,21:53:20,107,228,21.535889,336,329,28.75869
362,21:53:20,107,228,19.848051,336,328,28.716984
363,21:53:20,106,228,19.715586,336,329,28.479612
364,21:53:20,106,229,18.766254,336,328,28.716984
365,21:53:20,106,230,20.151543,336,328,26.649021
366,21:53:20,106,231,20.105013,336,329,25.02737
367,21:53:20,106,231,18.168879,336,329,25.02737
368,21:53:20,0,0,0.0,336,328,24.882923
369,21:53:20,106,232,16.028574,336,329,25.02737
370,21:53:20,105,233,18.336817,336,329,25.02737
371,21:53:20,105,234,15.109111,336,329,25.416433
372,21:53:20,104,236,16.349134,336,329,25.465971
373,21:53:21,105,236,14.643465,337,329,24.361767
374,21:53:21,104,236,19.78136,337,329,24.12181
375,21:53:21,104,237,18.518097,337,329,23.946032
376,21:53:21,104,237,14.846719,337,329,24.183813
