,time stamp,LU1 x,LU1 y,LU1 th,LU2 x,LU2 y,LU2 th
0,22:13:13,0,0,0.0,109,351,89.6335
1,22:13:13,108,113,91.76458,109,351,89.74172
2,22:13:13,109,113,91.76105,109,351,90.52556
3,22:13:13,111,113,92.76454,110,350,91.20958
4,22:13:13,115,112,91.59696,108,350,91.39283
5,22:13:13,115,113,96.19792,108,350,91.39283
6,22:13:14,117,112,96.982796,108,350,73.99832
7,22:13:14,120,111,94.611855,0,0,0.0
8,22:13:14,123,110,93.35148,109,348,93.17411
9,22:13:14,124,111,90.39702,109,348,92.272865
10,22:13:14,125,111,99.28595,109,348,92.272865
11,22:13:14,128,110,94.68189,109,347,93.33069
12,22:13:14,129,109,97.006645,109,347,93.33069
13,22:13:14,132,110,96.81155,109,347,93.066635
14,22:13:14,131,110,99.102295,109,347,92.2826
15,22:13:14,135,109,98.3127,109,346,93.20074
16,22:13:14,135,110,102.37881,109,346,93.24616
17,22:13:14,138,109,98.02723,109,346,94.22167
18,22:13:14,139,109,100.89534,109,345,93.247856
19,22:13:14,141,110,102.818306,0,0,0.0
20,22:13:14,142,110,102.371414,0,0,0.0
21,22:13:14,144,110,105.88526,109,345,94.23236
22,22:13:14,146,110,106.13633,107,345,78.521805
23,22:13:14,149,111,106.12943,109,344,79.57127
24,22:13:14,152,111,104.72939,109,344,96.94364
25,22:13:14,154,111,107.09858,110,343,97.016396
26,22:13:15,151,113,105.29661,107,345,84.08396
27,22:13:15,157,112,108.88514,109,344,96.932816
28,22:13:15,158,112,109.19794,109,344,97.978516
29,22:13:15,160,112,108.60946,108,344,83.17959
30,22:13:15,162,113,110.419304,108,344,83.17959
31,22:13:15,164,113,109.99464,108,344,98.77529
32,22:13:15,167,112,108.82328,108,343,99.80883
33,22:13:15,167,113,112.11948,108,343,99.55174
34,22:13:15,169,114,111.65458,108,343,99.628876
35,22:13:15,171,115,113.55323,108,343,87.55906
36,22:13:15,174,114,113.449066,108,343,86.98119
37,22:13:15,177,115,112.203636,108,343,101.617195
38,22:13:15,177,115,114.31546,108,343,101.69096
39,22:13:15,182,115,111.562035,107,342,103.430954
40,22:13:15,184,115,112.11387,107,342,103.60347
41,22:13:15,185,116,112.93254,107,342,103.237434
42,22:13:15,184,117,115.83871,108,342,104.59842
43,22:13:15,187,118,116.24874,107,342,104.66755
44,22:13:15,189,117,113.101456,107,342,104.50252
45,22:13:15,191,118,117.1081,108,342,105.275635
46,22:13:16,193,119,114.41775,107,341,108.22961
47,22:13:16,194,120,118.46331,108,341,106.26233
48,22:13:16,195,120,118.371506,107,341,106.218216
49,22:13:16,199,121,125.85953,107,341,93.93941
50,22:13:16,199,121,119.936295,107,342,108.45593
51,22:13:16,201,122,120.12513,107,342,108.45593
52,22:13:16,204,123,122.73198,107,342,108.92584
53,22:13:16,204,123,120.40355,107,341,109.73567
54,22:13:16,206,125,121.73376,107,342,108.62379
55,22:13:16,209,125,118.5213,107,341,109.36993
56,22:13:16,212,126,118.53693,107,342,92.9374
57,22:13:16,211,127,122.93297,107,342,112.02357
58,22:13:16,216,128,121.79629,0,0,0.0
59,22:13:16,217,128,121.53382,107,342,110.58936
60,22:13:16,219,129,119.791855,107,341,112.97786
61,22:13:16,220,130,121.66206,0,0,0.0
62,22:13:16,222,131,121.69063,107,341,112.49243
63,22:13:16,0,0,0.0,107,341,112.91312
64,22:13:16,224,133,127.97311,107,341,111.80434
65,22:13:16,225,133,123.647156,0,0,0.0
66,22:13:17,227,134,125.37574,106,341,115.67547
67,22:13:17,229,135,123.58806,106,341,115.2018
68,22:13:17,232,136,128.79764,0,0,0.0
69,22:13:17,232,137,126.2462,106,341,101.181526
70,22:13:17,233,138,122.97542,106,341,117.224945
71,22:13:17,236,138,128.68204,106,341,117.224945
72,22:13:17,240,139,126.549904,106,341,116.06461
73,22:13:17,238,140,125.652695,0,0,0.0
74,22:13:17,241,141,127.401306,106,340,118.45775
75,22:13:17,244,142,132.60971,0,0,0.0
76,22:13:17,245,143,133.60373,0,0,0.0
77,22:13:17,245,144,130.357,0,0,0.0
78,22:13:17,249,145,127.86721,106,340,104.82132
