,time stamp,LU1 x,LU1 y,LU1 th,LU2 x,LU2 y,LU2 th
0,22:25:08,121,42,91.626335,0,0,0.0
1,22:25:08,121,42,93.848816,120,279,89.13129
2,22:25:08,125,42,93.55786,0,0,0.0
3,22:25:08,127,43,93.061745,0,0,0.0
4,22:25:08,134,42,97.08378,0,0,0.0
5,22:25:08,139,41,96.226585,0,0,0.0
6,22:25:08,145,41,99.91966,0,0,0.0
7,22:25:08,146,41,101.246376,0,0,0.0
8,22:25:08,149,41,101.12354,0,0,0.0
9,22:25:08,155,41,104.00858,0,0,0.0
10,22:25:08,159,41,104.472496,0,0,0.0
11,22:25:08,164,43,107.573944,119,275,97.72253
12,22:25:08,171,44,107.070206,0,0,0.0
13,22:25:08,173,45,107.0136,120,275,99.09112
14,22:25:08,176,45,108.69732,121,275,101.41771
15,22:25:09,181,46,109.745636,0,0,0.0
16,22:25:09,184,47,110.76682,121,276,100.90779
17,22:25:09,190,48,110.12565,122,275,102.72674
18,22:25:09,194,49,111.67919,123,276,102.99853
19,22:25:09,198,50,115.68867,0,0,0.0
20,22:25:09,201,51,114.52059,123,275,105.57149
21,22:25:09,206,53,116.57345,0,0,0.0
22,22:25:09,210,54,116.26069,124,275,105.16499
23,22:25:09,212,55,116.90005,0,0,0.0
24,22:25:09,217,57,119.334694,0,0,0.0
25,22:25:09,220,58,120.3563,125,275,107.67421
26,22:25:09,226,61,127.97313,126,275,108.70918
27,22:25:09,230,61,121.432365,126,275,108.70918
28,22:25:09,235,63,129.65681,127,275,111.4618
29,22:25:09,237,65,125.75735,0,0,0.0
30,22:25:09,241,67,126.76535,126,275,99.70516
31,22:25:09,244,68,127.50071,127,275,111.809814
32,22:25:09,249,71,130.32596,0,0,0.0
33,22:25:09,251,72,131.25786,0,0,0.0
34,22:25:09,256,74,131.79147,0,0,0.0
35,22:25:10,257,76,130.36743,127,275,116.194084
36,22:25:10,263,79,136.50781,126,275,106.57523
37,22:25:10,264,81,141.55237,127,275,116.06991
38,22:25:10,270,85,140.41042,0,0,0.0
39,22:25:10,273,86,140.67815,0,0,0.0
40,22:25:10,279,89,141.59213,127,274,124.67413
41,22:25:10,280,92,143.35367,126,274,120.45242
42,22:25:10,282,94,145.82942,0,0,0.0
43,22:25:10,283,96,148.07329,126,274,120.77554
44,22:25:10,289,101,148.42445,0,0,0.0
45,22:25:10,291,102,150.61037,126,274,121.65576
46,22:25:10,294,105,152.70155,127,274,123.92539
47,22:25:10,296,107,153.42104,127,275,124.94658
48,22:25:10,299,111,153.45973,127,275,124.892715
49,22:25:10,302,114,154.59068,127,275,124.892715
50,22:25:10,302,116,157.55971,127,275,115.076035
51,22:25:10,305,120,159.39093,127,275,115.076035
52,22:25:10,308,125,162.36453,127,276,113.53334
53,22:25:10,310,127,162.3943,127,276,114.98233
54,22:25:11,313,131,163.27794,127,277,118.62408
55,22:25:11,315,136,166.16667,127,278,127.42149
56,22:25:11,316,138,166.94928,127,278,127.65369
57,22:25:11,315,138,164.71565,127,278,128.3634
58,22:25:11,323,147,167.89496,126,279,116.79427
59,22:25:11,323,148,172.15639,127,280,121.141884
60,22:25:11,323,152,172.38574,127,281,130.19241
61,22:25:11,324,155,172.50244,0,0,0.0
62,22:25:11,326,160,176.29848,127,282,132.79893
63,22:25:11,328,165,176.90744,126,282,133.50305
64,22:25:11,329,167,178.71367,0,0,0.0
65,22:25:11,330,172,-177.64705,0,0,0.0
66,22:25:11,331,175,-178.21468,0,0,0.0
67,22:25:11,333,180,-174.46788,0,0,0.0
68,22:25:11,333,183,-173.4704,125,284,128.06187
69,22:25:11,334,187,-170.16327,126,285,137.91635
70,22:25:11,334,189,-170.36685,125,285,138.98677
71,22:25:11,334,192,-169.80977,125,286,139.2264
72,22:25:11,336,198,-167.3807,124,287,139.34389
73,22:25:11,335,201,-166.8113,124,288,141.28523
74,22:25:12,334,206,-165.5954,122,290,141.28769
75,22:25:12,334,211,-165.76239,0,0,0.0
76,22:25:12,334,214,-165.34337,0,0,0.0
77,22:25:12,333,218,-163.95018,117,294,141.65755
78,22:25:12,332,224,-163.2272,114,296,145.37683
79,22:25:12,331,227,-163.88988,112,297,145.88232
80,22:25:12,330,233,-162.70763,107,300,148.8434
81,22:25:12,329,237,-165.4765,0,0,0.0
82,22:25:12,327,243,-159.45656,99,303,135.62791
83,22:25:12,326,246,-165.25801,96,304,150.97667
84,22:25:12,324,252,-165.48758,91,307,153.40416
85,22:25:12,323,256,-168.44583,88,308,154.45473
86,22:25:12,322,263,-167.04268,83,309,158.18362
87,22:25:12,321,266,-167.49454,81,310,158.84515
88,22:25:12,319,272,-169.4513,78,310,159.87402
89,22:25:12,319,274,-168.83322,77,311,161.92053
90,22:25:12,319,277,-167.66382,76,311,150.35655
91,22:25:12,318,283,-165.69006,0,0,0.0
92,22:25:12,318,286,-165.35434,74,311,164.31572
93,22:25:12,317,291,-164.08171,0,0,0.0
94,22:25:12,317,294,-161.73196,0,0,0.0
95,22:25:13,316,300,-160.52333,0,0,0.0
96,22:25:13,316,304,-159.49649,0,0,0.0
97,22:25:13,315,307,-159.48553,71,312,168.4768
98,22:25:13,314,309,-157.8431,0,0,0.0
99,22:25:13,314,315,-155.29684,70,311,160.51462
100,22:25:13,313,318,-154.84413,70,312,161.19638
101,22:25:13,312,322,-153.26968,69,312,160.12021
102,22:25:13,311,324,-152.79523,0,0,0.0
103,22:25:13,309,330,-149.98138,69,312,157.83037
104,22:25:13,309,332,-148.62167,0,0,0.0
105,22:25:13,306,338,-147.16226,0,0,0.0
106,22:25:13,306,340,-145.66733,0,0,0.0
107,22:25:13,304,344,-143.09212,67,312,168.8027
