x_model,y_model,angle_model,k1_model,k2_model,v1,v2,u0,v0,r0,x,y,angle,k1,k2,s1,s2,time
0.25708831168442775,0.22376479766861784,-0.10000811538777601,28.0,-12.749999999999996,-0.03836709285830422,0.016158231443258245,0.0,0.0,0.0,0.26,0.23,-0.30000001192092896,28.0,-16.0,0,1,13:36:18
0.25714645700740124,0.22365360652285615,-0.10001210834963792,27.0,-11.250000000000002,-0.03862192689886465,0.015631497261393915,0.0,0.0,0.0,0.26,0.23,-0.30000001192092896,27.0,-16.0,0,1,13:36:18
0.25714645700740124,0.22365360652285615,-0.10001210834963792,28.0,-11.250000000000002,-0.03862192689886465,0.015631497261393915,0.0,0.0,0.0,0.26,0.23,-0.30000001192092896,28.0,-17.0,0,1,13:36:18
0.25714645700740124,0.22365360652285615,-0.10001210834963792,28.0,-11.250000000000002,-0.03862192689886465,0.015631497261393915,0.0,0.0,0.0,0.26,0.23,-0.30000001192092896,28.0,-16.0,0,1,13:36:18
0.247117407829436,0.22371037354575637,-0.10004609018670654,28.0,-12.000000000000002,-0.038487373854065636,0.015896223361355516,0.0,0.0,0.0,0.25,0.23,-0.30000001192092896,28.0,-16.0,0,1,13:36:18
0.2472752882720312,0.22343166163554778,-0.1000545920951286,28.0,-8.249999999999998,-0.03912993266510819,0.014508133319111133,0.0,0.0,0.0,0.25,0.23,-0.30000001192092896,28.0,-11.0,0,1,13:36:18
0.24734563267392395,0.22331999343451153,-0.10005818687556062,27.0,-6.750000000000001,-0.03938991174554828,0.013911677049028726,0.0,0.0,0.0,0.25,0.23,-0.30000001192092896,27.0,-11.0,0,1,13:36:18
0.24734563267392395,0.22331999343451153,-0.10005818687556062,28.0,-6.750000000000001,-0.03938991174554828,0.013911677049028726,0.0,0.0,0.0,0.25,0.23,-0.30000001192092896,27.0,-9.0,0,1,13:36:18
0.24742019345638436,0.22320838679365648,-0.1000618972373625,28.0,-5.249999999999999,-0.039651595190883446,0.013290704209693851,0.0,0.0,0.0,0.24,0.23,-0.30000001192092896,28.0,-8.0,0,1,13:36:18
0.23742060912770374,0.22320948109230818,-0.10009411226531986,27.0,-5.249999999999999,-0.03964520632776122,0.013289322771311788,0.0,0.0,0.0,0.24,0.23,-0.30000001192092896,27.0,-7.0,0,1,13:36:18
0.2374594797022736,0.2231537293579771,-0.10009552611631206,28.0,-4.499999999999998,-0.03977676582097742,0.012969445631822995,0.0,0.0,0.0,0.24,0.22,-0.20000000298023224,28.0,-7.0,0,1,13:36:18
0.23838595330673906,0.22381656622358712,-0.02505672251094937,28.0,-4.5,-0.034810013748173343,0.011889991969658394,0.0,0.0,0.0,0.24,0.22,-0.20000000298023224,28.0,-6.0,0,1,13:36:18
