x_model,y_model,angle_model,k1_model,k2_model,v1,v2,u0,v0,r0,x,y,angle,k1,k2,s1,s2,time
0.22315112066338383,0.21498711254144173,0.27423915206939387,-0.7012108748548407,-1.5541303552967278,0.03651686754187268,0.018104892678334605,0.0,0.0,0.0,0.231,0.2,0.4440000057220459,-11.0,-13.0,1,1,00:10:42
0.22430190845740922,0.2156639561536241,0.2742420104749195,0.8527349255168737,-0.8620775744313143,0.03616945675936375,0.01773785733104386,0.0,0.0,0.0,0.231,0.2,0.4440000057220459,-11.0,-13.0,1,1,00:10:42
0.22427683430435266,0.21534422102505268,0.27424094515116404,0.7499957669469008,0.7499957669469008,0.03637101870306715,0.01706902837046889,0.0,0.0,0.0,0.231,0.199,0.4099999964237213,-13.0,-11.0,1,1,00:10:42
0.22506796071525853,0.21317235105936844,0.22623976886788486,-0.2629807952532861,4.059700115254891,0.036053523349015786,0.016696668597090916,0.0,0.0,0.0,0.231,0.195,0.34599998593330383,-10.0,-4.0,1,1,00:10:43
0.22293488096571612,0.20892520433245698,0.2517413372645889,3.056264546258408,2.1884857850558888,0.0354031287854639,0.016707489004556403,0.0,0.0,0.0,0.229,0.193,0.3709999918937683,-8.0,-7.0,1,1,00:10:43
0.22285597607470037,0.20479120108405904,0.2007417932679043,2.8852714890439586,4.629515746462641,0.03461694186604647,0.016687747862830907,0.0,0.0,0.0,0.228,0.189,0.3440000116825104,-7.0,-4.0,1,1,00:10:43
0.22074846567121426,0.20294716818142183,0.2734918766966859,5.310749965902467,4.4340556382404195,0.035318656347602784,0.015042620675944989,0.0,0.0,0.0,0.225,0.189,0.4429999887943268,-2.0,-6.0,1,1,00:10:43
0.219170521952862,0.20243791683208207,0.27349646070202815,9.39907177870916,4.093977283844499,0.0340827120091875,0.0146371342218431,0.0,0.0,0.0,0.225,0.189,0.3869999945163727,-3.0,-4.0,1,1,00:10:43
0.21879395349349168,0.20193594271326865,0.23074834703740865,8.249999194738658,8.249999194738658,0.033630666176809675,0.013749845316893555,0.0,0.0,0.0,0.224,0.189,0.3779999911785126,-0.0,-3.0,1,1,00:10:43
0.21744758249291074,0.20221022311636008,0.19849865431915242,9.135812912016315,7.355628816252054,0.032647597170773424,0.014707653512292087,0.0,0.0,0.0,0.221,0.189,0.33500000834465027,-1.0,-1.0,1,1,00:10:43
0.21672952038140583,0.2023951820998982,0.16699725127354875,6.554998345453177,9.220233886369051,0.032850185623149765,0.01494265900386836,0.0,0.0,0.0,0.219,0.186,0.35100001096725464,1.0,-1.0,1,1,00:10:43
0.21531347887329305,0.19811780074773927,0.20525279626244947,8.45320500076718,11.760120490600102,0.030856575378763424,0.012960394795850622,0.0,0.0,0.0,0.219,0.187,0.36800000071525574,3.0,2.0,1,1,00:10:43
0.21384500952076566,0.19783163947387455,0.1737543271604561,8.086598304616999,13.581838441663256,0.0289011770535315,0.01301549676371651,0.0,0.0,0.0,0.218,0.186,0.2759999930858612,1.0,6.0,1,1,00:10:43
0.21234219156305478,0.19739136091584766,0.224006661698674,11.250000501054767,11.250000501054767,0.030198365675133593,0.011067051425368445,0.0,0.0,0.0,0.217,0.186,0.30399999022483826,3.0,5.0,1,1,00:10:43
0.21162893052933102,0.1976240899541286,0.13625620564395824,9.962276921011652,13.25136799607441,0.027481773842513137,0.01282076776190524,0.0,0.0,0.0,0.215,0.187,0.2939999997615814,4.0,5.0,1,1,00:10:43
0.2108406322651882,0.19798402145499722,0.12275830662627643,9.42131855027525,15.970001998744195,0.025388220557988436,0.012176159907456118,0.0,0.0,0.0,0.214,0.187,0.30300000309944153,5.0,2.0,1,1,00:10:43
0.208731463116926,0.1981942535092028,0.14075933171630886,11.824223309410648,12.917792750904201,0.026913622521009203,0.011759621953154858,0.0,0.0,0.0,0.212,0.187,0.3019999861717224,5.0,5.0,1,1,00:10:43
0.2080896916544546,0.19805965474896833,0.12276034964101468,12.750001330790846,12.750001330790846,0.026206943757099654,0.011646749256845907,0.0,0.0,0.0,0.211,0.187,0.24500000476837158,6.0,7.0,1,1,00:10:44
0.20723858805439116,0.19722252045784558,0.11151356263393622,12.05046776922163,16.393830711523037,0.023692490777978713,0.01074443783008371,0.0,0.0,0.0,0.21,0.19,0.1550000011920929,3.0,8.0,1,1,00:10:44
0.20657229810264768,0.20086901894927822,0.09276509772860853,12.806548170508512,17.13803204976892,0.02246963472776932,0.010383022941871817,0.0,0.0,0.0,0.207,0.193,0.23199999332427979,7.0,6.0,1,1,00:10:44
0.2035789427461181,0.2029297998449423,0.18126734864933491,16.418152047541525,12.073659643960594,0.025954637192048737,0.008595568571631554,0.0,0.0,0.0,0.206,0.194,0.29100000858306885,9.0,5.0,1,1,00:10:44
0.20333117996450156,0.20459616201589143,0.1152687303593334,13.734954425818728,16.979484380600958,0.022610503691924293,0.009512441325381076,0.0,0.0,0.0,0.206,0.195,0.29100000858306885,10.0,5.0,1,1,00:10:44
0.20362408023897186,0.20556530085799912,0.11601883642650351,18.069201035070204,12.661252072477382,0.02340141924851414,0.008749948597008304,0.0,0.0,0.0,0.204,0.196,0.28999999165534973,13.0,7.0,1,1,00:10:44
0.2010496436948993,0.20720643481846482,0.1587719584403239,17.906555133303282,13.585820836798215,0.023716980076656846,0.007694659447329316,0.0,0.0,0.0,0.204,0.199,0.2329999953508377,10.0,7.0,1,1,00:10:44
0.2000730780852073,0.20807590781868618,0.17002226302224993,20.02997512961407,11.39220428903953,0.024202036263719782,0.0070197053221022375,0.0,0.0,0.0,0.203,0.2,0.2329999953508377,13.0,6.0,1,1,00:10:44
0.20013761530722635,0.2088007941839038,0.1580244875725406,18.65075670627369,14.341901461909224,0.02283369110988438,0.007057091781644896,0.0,0.0,0.0,0.203,0.202,0.2329999953508377,12.0,6.0,1,1,00:10:44
0.20056961527309125,0.21080545716643695,0.13627286237748726,20.76868604576393,12.154619778188245,0.02266888776223039,0.007037155829100752,0.0,0.0,0.0,0.203,0.203,0.2160000056028366,12.0,7.0,1,1,00:10:44
0.19906777180748275,0.21140693838371047,0.09352635882338378,20.297598346938912,14.934176978708653,0.020413952859405234,0.007224606493180055,0.0,0.0,0.0,0.201,0.204,0.2879999876022339,14.0,6.0,1,1,00:10:44
0.19856302582538207,0.2124501612785638,0.13552616520728933,20.455371670664675,14.010960792227365,0.021685643187162214,0.006645343203766801,0.0,0.0,0.0,0.201,0.204,0.20200000703334808,13.0,8.0,1,1,00:10:44
0.19784775522157322,0.2131130554290684,0.11677846926616536,21.196788292730975,14.770179219054038,0.020497631623532596,0.006377104568710848,0.0,0.0,0.0,0.2,0.205,0.28700000047683716,16.0,6.0,1,1,00:10:44
0.19779666525096695,0.21361878160364664,0.12352450299124143,21.661495651750755,11.985572748001786,0.022040120829520966,0.006849996087427984,0.0,0.0,0.0,0.2,0.207,0.257999986410141,17.0,8.0,1,1,00:10:44
0.19917973588709714,0.21596243256967393,0.09352699684418642,22.09252809919737,14.606054187075289,0.019706425077754636,0.006403895180507559,0.0,0.0,0.0,0.199,0.208,0.22699999809265137,16.0,7.0,1,1,00:10:44
0.19722981312699142,0.2169036488339197,0.09502807374152872,23.13627342296613,13.51364331599326,0.01982070117688322,0.006166318061676678,0.0,0.0,0.0,0.199,0.209,0.20399999618530273,17.0,9.0,1,1,00:10:45
0.1972661996053212,0.21633920751649655,0.09428185892488632,23.723529676798464,15.204281704263252,0.018557636651802056,0.0053949715817337,0.0,0.0,0.0,0.197,0.209,0.19900000095367432,17.0,8.0,1,1,00:10:45
0.19698225229731997,0.21801905952016398,0.12578320577037255,24.61105112357867,15.041713820545763,0.018768834250142467,0.004435558369536302,0.0,0.0,0.0,0.197,0.211,0.20800000429153442,22.0,8.0,1,1,00:10:45
0.19511614100627092,0.21828236717728738,0.12128169846414896,25.93007470352069,12.080922352126283,0.019583511757382998,0.004650384871354691,0.0,0.0,0.0,0.197,0.212,0.16099999845027924,19.0,9.0,1,1,00:10:45
0.19535403715832608,0.21864519213490302,0.10028619592678235,26.375839952769276,14.716876547278922,0.017570762111554415,0.00413857309418059,0.0,0.0,0.0,0.197,0.213,0.21199999749660492,20.0,7.0,1,1,00:10:45
