time,temperature,ka*,kb*,ka/b
16:48:15,34.95999999999998,-3.0,3.0,-2.949964833842336
16:48:15,0.0,0.0,0.0,-1.2541183321657128
16:48:15,0.0,0.0,0.0,1.2511488874494405
16:48:15,0.0,0.0,0.0,4.224241043032517
16:48:15,0.0,0.0,0.0,7.276794529565837
16:48:15,0.0,0.0,0.0,10.053155426906006
16:48:15,0.0,0.0,0.0,12.301208715419898
16:48:15,0.0,0.0,0.0,13.874951129257473
16:48:15,0.0,0.0,0.0,14.679977692195923
16:48:15,0.0,0.0,0.0,14.674919630521323
16:48:15,0.0,0.0,0.0,14.045572648452211
16:48:15,0.0,0.0,0.0,13.010558996710586
16:48:15,0.0,0.0,0.0,11.808087774298357
16:48:15,0.0,0.0,0.0,10.728604016409335
16:48:15,0.0,0.0,0.0,10.109952368909077
16:48:15,0.0,0.0,0.0,10.297291830555114
16:48:15,0.0,0.0,0.0,11.4307214765688
16:48:15,0.0,0.0,0.0,13.00574803657891
16:48:15,0.0,0.0,0.0,14.443516424262326
16:48:15,0.0,0.0,0.0,15.296643938122422
16:48:15,0.0,0.0,0.0,15.295597639084543
16:48:15,0.0,0.0,0.0,14.573971153162962
16:48:15,0.0,0.0,0.0,13.320106309927654
16:48:15,0.0,0.0,0.0,11.7343026713252
16:48:15,0.0,0.0,0.0,10.076621719736691
16:48:15,0.0,0.0,0.0,8.669557544110932
16:48:15,0.0,0.0,0.0,7.877447005165089
16:48:15,0.0,0.0,0.0,8.058295598277077
16:48:15,0.0,0.0,0.0,9.293830818171553
16:48:15,0.0,0.0,0.0,10.786692391534867
16:48:15,0.0,0.0,0.0,11.647942785945423
16:48:15,0.0,0.0,0.0,11.343093334538972
16:48:15,0.0,0.0,0.0,10.317435450478532
16:48:15,0.0,0.0,0.0,9.28629110562172
16:48:15,0.0,0.0,0.0,9.053936270708906
16:48:15,0.0,0.0,0.0,10.141484152510884
16:48:15,0.0,0.0,0.0,11.889652153222068
16:48:15,0.0,0.0,0.0,13.448098637871341
16:48:15,0.0,0.0,0.0,14.15137995850607
16:48:15,0.0,0.0,0.0,13.595457212182993
16:48:15,0.0,0.0,0.0,12.099555996536674
16:48:15,0.0,0.0,0.0,10.195774800113183
16:48:15,0.0,0.0,0.0,8.577574968122633
16:48:15,0.0,0.0,0.0,7.865150882933
16:48:15,0.0,0.0,0.0,7.825473168509336
16:48:15,0.0,0.0,0.0,7.962909050718274
16:48:15,0.0,0.0,0.0,7.87427788166343
16:48:15,0.0,0.0,0.0,7.550228053231901
16:48:15,0.0,0.0,0.0,7.078173326238292
16:48:15,0.0,0.0,0.0,6.547659261264978
16:48:15,0.0,0.0,0.0,6.052336507802531
16:48:15,0.0,0.0,0.0,5.689592783459548
16:48:15,0.0,0.0,0.0,5.5584753639336295
16:48:15,0.0,0.0,0.0,5.725766029400617
16:48:15,0.0,0.0,0.0,6.131588799428727
16:48:15,0.0,0.0,0.0,6.683646167573104
16:48:15,0.0,0.0,0.0,7.291063989969981
16:48:15,0.0,0.0,0.0,7.866719237599232
16:48:15,0.0,0.0,0.0,8.328247880727103
16:48:15,0.0,0.0,0.0,8.597073917774752
16:48:15,0.0,0.0,0.0,8.618551145095383
16:48:15,0.0,0.0,0.0,8.428248587686571
16:48:15,0.0,0.0,0.0,8.082060816655963
16:48:15,0.0,0.0,0.0,7.635681019261205
16:48:15,0.0,0.0,0.0,7.14665263890773
16:48:15,0.0,0.0,0.0,6.675257908088616
16:48:15,0.0,0.0,0.0,6.284347439540384
16:48:15,0.0,0.0,0.0,6.038352185130174
16:48:15,0.0,0.0,0.0,5.976919088268609
16:48:15,0.0,0.0,0.0,6.038981961647461
16:48:15,0.0,0.0,0.0,6.137768114644169
16:48:15,0.0,0.0,0.0,6.186825754249017
16:48:15,0.0,0.0,0.0,6.1303001509866535
16:48:15,0.0,0.0,0.0,6.033463020989243
