time,temperature,ka*,kb*,ka/b
16:10:31,47.56,-4.0,3.0,16.131756574186184
16:10:31,0.0,0.0,0.0,20.06676233627574
16:10:31,0.0,0.0,0.0,20.80902758545713
16:10:31,0.0,0.0,0.0,19.758125459001345
16:10:31,0.0,0.0,0.0,17.40306319003433
16:10:31,0.0,0.0,0.0,14.280249620147556
16:10:31,0.0,0.0,0.0,11.543111095992622
16:10:31,0.0,0.0,0.0,10.536974249374737
16:10:31,0.0,0.0,0.0,10.934752470773276
16:10:31,0.0,0.0,0.0,11.774657052188752
16:10:31,0.0,0.0,0.0,12.247093615267898
16:10:31,0.0,0.0,0.0,12.076849085273814
16:10:31,0.0,0.0,0.0,11.067661571506836
16:10:31,0.0,0.0,0.0,9.896893387935524
16:10:31,0.0,0.0,0.0,12.988772919195327
16:10:31,0.0,0.0,0.0,19.295744351338563
16:10:31,0.0,0.0,0.0,19.545287128081924
16:10:31,0.0,0.0,0.0,15.191550838449253
16:10:31,0.0,0.0,0.0,8.96743471621548
16:10:31,0.0,0.0,0.0,7.289235489542146
16:10:31,0.0,0.0,0.0,14.227121909364817
16:10:31,0.0,0.0,0.0,21.091918930442453
16:10:31,0.0,0.0,0.0,11.764118838216351
16:10:31,0.0,0.0,0.0,-3.7216117265693565
16:10:31,0.0,0.0,0.0,8.143880413433665
16:10:31,0.0,0.0,0.0,18.953143628671008
16:10:31,0.0,0.0,0.0,-0.9498711490808819
16:10:31,0.0,0.0,0.0,-15.75494058609857
16:10:31,0.0,0.0,0.0,32.044586407886065
16:10:31,0.0,0.0,0.0,-33.13922032263352
16:10:31,0.0,0.0,0.0,35.549638473600666
16:10:31,0.0,0.0,0.0,-36.0108938403734
16:10:31,0.0,0.0,0.0,36.534970259578095
16:10:31,0.0,0.0,0.0,-36.55284986943675
16:10:31,0.0,0.0,0.0,37.50849680069525
16:10:31,0.0,0.0,0.0,35.406418803332244
16:10:31,0.0,0.0,0.0,-5.7865213516425875
16:10:31,0.0,0.0,0.0,-11.150649012204196
16:10:31,0.0,0.0,0.0,8.802019502418675
16:10:31,0.0,0.0,0.0,1.709491540356079
16:10:31,0.0,0.0,0.0,-4.498710912965459
16:10:31,0.0,0.0,0.0,-2.1864664344514084
16:10:31,0.0,0.0,0.0,4.447785342380307
16:10:31,0.0,0.0,0.0,10.438035317514885
16:10:31,0.0,0.0,0.0,11.678301193080552
16:10:31,0.0,0.0,0.0,3.8975567322536437
16:10:31,0.0,0.0,0.0,-8.725207256435331
16:10:31,0.0,0.0,0.0,18.74225295148852
16:10:34,53.870000000000005,-5.0,3.0,17.279884712576727
16:10:34,0.0,0.0,0.0,19.96275528375635
16:10:34,0.0,0.0,0.0,20.337607392120454
16:10:34,0.0,0.0,0.0,19.653557305309036
16:10:34,0.0,0.0,0.0,18.8325698182128
16:10:34,0.0,0.0,0.0,18.955151579603985
16:10:34,0.0,0.0,0.0,20.394461471923492
16:10:34,0.0,0.0,0.0,21.165472541280224
16:10:34,0.0,0.0,0.0,18.991426062115867
16:10:34,0.0,0.0,0.0,10.364135230679896
16:10:34,0.0,0.0,0.0,0.10813040650903576
16:10:34,0.0,0.0,0.0,7.447999242666641
16:10:34,0.0,0.0,0.0,19.697190251917316
16:10:34,0.0,0.0,0.0,-7.694634191537382
16:10:34,0.0,0.0,0.0,25.947448679214514
16:10:34,0.0,0.0,0.0,-21.69802791579452
16:10:34,0.0,0.0,0.0,31.259769068831023
16:10:34,0.0,0.0,0.0,-23.705057553305778
